date,AED,UZS,JOD,DZD,MDL,SDG,SGD,BSD,VND,LSL,AZN,XPF,CVE,ZAR,NIO,AMD,DKK,GBP,PLN,SEK,CHF,USD,QAR,AOA,SRD,NZD,BOB,BIF,XOF,SCR,RUB,LYD,BHD,EGP,MVR,SLL,ZWL,TTD,ALL,BMD,DJF,GMD,PKR,KYD,IRR,YER,SBD,KRW,FKP,LRD,CLP,XAF,TRY,NOK,CRC,MKD,CAD,MAD,XAG,TND,KMF,CNY,NGN,NPR,BZD,JPY,TWD,MNT,SZL,ERN,TOP,IQD,TZS,JMD,MOP,UYU,NAD,STN,SOS,TMT,VUV,GYD,CUC,SVC,PHP,MXN,PYG,MMK,MUR,KGS,ANG,XDR,MGA,ETB,MWK,AUD,ISK,EUR,GHS,BRL,LAK,GTQ,GNF,INR,KPW,HKD,SYP,BAM,CUP,ARS,GEL,ILS,RSD,PGK,TJS,KWD,LKR,XCD,OMR,HNL,CZK,IDR,BTN,FJD,KHR,UGX,BGN,HUF,DOP,SHP,MYR,KES,UAH,BWP,BDT,AFN,PAB,LBP,ZMW,MRU,GIP,PEN,MZN,RON,VES,CDF,BND,RWF,THB,BYN,SAR,WST,COP,XAU,KZT
2020-02-22,3.98460854,10332.3150745,0.76925458,131.85173492,19.18498016,57.73499752,1.51705562,1.08498531,25260.70974113,16.27339497,1.84066934,119.3317422,110.26999997,16.27339497,37.10619523,519.00269457,7.47128451,0.83719157,4.28852093,10.53897842,1.06145588,1.08498531,3.94934652,534.88636559,8.05662571,1.70830881,7.50274815,2046.91332526,655.95699988,15.59855017,69.49322612,1.53800569,0.40795448,16.86335146,16.99626108,10327.43795817,,7.35872729,122.27847507,1.08498531,193.12699946,55.17023421,167.25295435,0.88969237,45596.85320063,270.29388348,8.95201011,1309.17649348,0.83719157,213.25434624,871.37235888,655.95699988,6.61432224,10.07495917,621.75804027,61.48224951,1.43455763,10.53197973,0.0586602,3.08084137,491.96774983,7.62328382,394.3948725,125.3858461,2.18657912,121.06324802,33.0166254,2997.47845548,16.27339497,16.2747796,2.60061857,1291.39085025,2502.39697762,149.45263179,8.70241719,41.55465225,16.27339497,24.52146759,632.60270964,3.80829842,127.77967046,225.98613117,1.08498531,9.49362144,55.2428348,20.50234405,7090.42164815,1567.85077094,41.22914585,75.78621908,1.93833115,0.79637205,4034.77477266,34.96339576,802.01280694,1.63742298,138.42440746,1.0,5.75281455,4.76312429,9639.09878767,8.29426352,10194.94455339,78.00052637,976.4867764,8.44894873,558.76615279,1.95583,28.75211063,66.89001801,3.06671092,3.70780166,117.63818808,3.69030615,10.5164937,0.33341825,197.08886654,2.92950728,0.41717685,26.77643397,25.06303254,14950.83984844,78.00052637,2.40438051,4397.73267748,3985.07540256,1.95583,336.90147359,58.05772912,0.83719157,4.54696429,109.69313658,26.62979806,12.01180042,92.00192389,83.66442496,1.08498531,1635.61535026,15.85119742,40.58915901,0.83719157,3.67482419,70.25283317,4.79958986,79930.96928041,1832.70295831,1.51705562,1006.55063863,34.28040737,2.39781757,4.0686949,2.96929383,3665.10576008,0.00066027,408.49206959
2020-02-24,3.98668478,10332.63786583,0.76965541,131.32979915,19.32610007,57.92382804,1.51866335,1.08555066,25202.12437452,16.43088567,1.84162836,119.33174219,110.26999996,16.43088567,36.57610175,519.15792793,7.47140049,0.83997534,4.30357121,10.56264448,1.06124955,1.08555066,3.95140439,535.10841028,8.0937345,1.71044343,7.49696768,2050.17069343,655.95699988,14.91357281,70.96518727,1.54055131,0.40816705,16.88820499,16.72181369,10644.05666905,,7.32831897,122.25080066,1.08555066,193.02942783,55.29405557,167.49934133,0.89015233,45682.53239577,271.51605817,8.94190552,1322.95072241,0.83997534,213.81735909,876.86724285,655.95699988,6.64092574,10.12970589,618.25322872,61.74697105,1.44177896,10.54837195,0.05776806,3.11646389,491.96774976,7.63108868,394.7082779,125.70904367,2.18529488,120.03353754,33.06617218,2992.01416618,16.43088567,16.28325984,2.53194771,1292.70500364,2504.66120329,150.82045575,8.71601387,41.57108069,16.43088567,24.51456758,626.4990189,3.80902585,128.83082871,226.30541586,1.08555066,9.49856824,55.42400676,20.72374296,7090.35312023,1568.65101888,40.75984452,75.82566856,1.9421801,0.79505665,4037.20216903,34.41591699,797.65652498,1.64173799,139.259705,1.0,5.78330738,4.76416113,9650.05876718,8.28652196,10311.15403272,78.20158239,977.05192848,8.46214938,559.05730686,1.95583,28.76709238,67.03196156,3.04718386,3.71780217,117.58914737,3.69865108,10.52431755,0.33268283,197.28055106,2.93349613,0.41739423,26.72478125,25.23275181,15080.73385729,78.20158239,2.40558107,4426.85396133,3986.06999237,1.95583,338.16184893,58.16860055,0.83997534,4.58952813,109.79588623,26.61568614,12.00733332,92.08470947,83.44671495,1.08555066,1636.46761387,15.99720582,40.56319729,0.83997534,3.69628507,70.39322674,4.80938144,79705.66081104,1839.38989156,1.51866335,1026.19830556,34.38307482,2.41690791,4.07081496,2.93157034,3711.73320309,0.00064921,408.69036914
2020-02-25,3.99151067,10353.54477568,0.77058708,131.42401717,19.35833398,57.87560371,1.52028009,1.08686472,25292.8626524,16.52565272,1.84385781,119.33174227,110.27000002,16.52565272,36.60235265,519.97723828,7.47067325,0.835942,4.30196854,10.57387584,1.06134166,1.08686472,3.95618756,535.75902389,8.10521001,1.71850778,7.5029919,2053.85016707,655.95700028,14.84042942,70.93133537,1.54296879,0.40866113,16.93750428,16.76584331,10647.87396093,,7.33638332,122.34736584,1.08686472,193.24840061,55.4150879,167.70250064,0.89122906,45603.66536341,272.04890544,8.84351596,1320.15547665,0.835942,214.65528534,881.62965983,655.95700028,6.66893414,10.18984541,619.86373624,61.72721457,1.44419421,10.54296649,0.0595958,3.11378739,491.96775014,7.64209357,395.59677296,125.48330777,2.18729109,119.79058705,32.99872774,2994.28609706,16.52565272,16.30297072,2.51180699,1292.96369786,2505.33196161,151.50338139,8.72320543,41.7461744,16.52565272,24.54810901,625.42207326,3.80402678,129.71232546,226.50005466,1.08686472,9.51006626,55.50684225,20.71705245,7092.45388628,1574.97689872,40.65903034,75.91744386,1.94492049,0.7947716,4042.4582037,35.08465544,798.02714516,1.64754889,138.97920946,1.0,5.79314666,4.77001904,9654.56578759,8.29474441,10344.13242997,78.06115568,978.25641176,8.46913149,559.73404569,1.95583,28.80191494,67.10804955,3.0301397,3.72817257,117.54553779,3.70312614,10.53704438,0.33289257,197.56235203,2.93727532,0.41789948,26.73776291,25.24657152,15104.97844432,78.06115568,2.4076179,4434.64368342,4001.05162418,1.95583,338.47511085,58.23803949,0.835942,4.60184368,109.97137214,26.6663333,12.01158029,92.17427883,84.06697441,1.08686472,1638.44855782,16.00950806,40.56558149,0.835942,3.7025161,70.53716226,4.8091242,79592.324312,1842.20055652,1.52028009,1032.10660656,34.49267393,2.42544122,4.07574268,2.9224501,3729.53482917,0.00066024,410.61957358
2020-02-27,4.03162796,10457.67004098,0.77833199,132.20136047,19.47904745,59.39053142,1.53090967,1.09778842,25524.54339403,16.91564225,1.86238968,119.33174226,110.27,16.91564225,37.53859151,525.00948176,7.47256839,0.85230574,4.32059331,10.60126081,1.06673223,1.09778842,3.99594983,540.73914548,8.18593896,1.73737288,7.58191793,2075.01880939,655.95700021,15.01743535,72.60842973,1.54752128,0.41276844,17.15891956,16.97795454,10674.50880223,,7.41587895,123.3728721,1.09778842,195.17593736,55.99007298,169.3063985,0.9001865,46197.59351006,274.78611381,8.93257081,1327.70952394,0.85230574,216.75633495,893.05682497,655.95700021,6.78802725,10.31448834,624.29438706,61.92176227,1.46675116,10.56376627,0.06151176,3.13138942,491.96775008,7.68978446,401.30586071,126.46078634,2.21044367,120.91351256,33.20063274,3024.80096104,16.91564225,16.46682624,2.5378235,1308.5607334,2529.29831337,151.02169913,8.81350144,42.14384153,16.91564225,24.5537572,632.17670864,3.85323732,131.54247125,228.76418714,1.09778842,9.60564864,55.84728097,21.27135363,7151.12072852,1581.23181431,41.01871221,76.68062594,1.96502927,0.80045668,4077.44282483,35.45712414,807.78937215,1.6679671,139.30381291,1.0,5.89706918,4.90535909,9764.55370364,8.39347129,10425.33265721,78.66922943,988.09800532,8.55679751,565.35973881,1.95583,29.09139302,68.20296733,3.06279335,3.79337978,117.52932106,3.74032404,10.64288479,0.33623919,199.59756005,2.96679589,0.42209965,27.03692757,25.30712165,15446.24322482,78.66922943,2.4335017,4479.02114255,4072.57431159,1.95583,339.17074853,58.83234078,0.85230574,4.62286334,110.85551327,26.9243272,12.18924135,93.16826989,84.377206,1.09778842,1654.91603707,16.42005169,41.03976193,0.85230574,3.76235561,72.17731174,4.80889533,80393.27080659,1854.86754827,1.53090967,1043.6742277,34.69844881,2.45115246,4.11670656,2.96548779,3851.07287311,0.0006652,417.05198088
2020-03-01,4.04869897,10501.81249535,0.78162766,133.10787955,19.33892251,60.2068261,1.53603959,1.10243675,25667.97243552,17.27533723,1.87414252,119.33174227,110.27000003,17.27533723,37.64794109,527.62618581,7.47147895,0.85988516,4.32800336,10.59419956,1.06379353,1.10243675,4.01286977,543.08218539,8.17474478,1.76389983,7.62290774,2080.77557205,655.95700022,15.08596284,73.56726857,1.55654446,0.41451622,17.2125018,17.03275181,10701.48473123,,7.4786824,123.02832028,1.10243675,195.67978303,56.26265716,169.9194506,0.90400266,46330.25569472,275.3358813,9.09599349,1323.29872956,0.85988516,217.18308051,901.59191429,655.95700022,6.88018788,10.3587163,628.18192778,61.92583278,1.47743929,10.57918865,0.06611315,3.13862396,491.96775024,7.70715755,402.94005373,127.90768534,2.22162898,119.15965071,33.25992535,3047.48285183,17.27533723,16.53655126,2.63173943,1312.1622238,2536.1210592,149.96774904,8.85099419,42.99504349,17.27533723,24.47411171,646.98343957,3.85852867,131.19279805,230.82833781,1.10243675,9.64632157,56.21291554,21.62994317,7158.40121888,1575.14590875,41.92909948,77.0051949,1.96950901,0.80277633,4082.84849824,35.66385364,814.91472119,1.69049517,139.67462708,1.0,5.89990357,4.93497906,9831.56971608,8.46605883,10389.3446464,79.56932212,992.19307779,8.59319825,567.75362585,1.95583,29.2145739,68.49029702,3.09145201,3.82953821,117.97169403,3.75620254,10.6716632,0.3378805,200.50880917,2.97657929,0.42388693,27.23802537,25.45818855,15695.13041407,79.56932212,2.44466611,4478.67177589,4093.1152613,1.95583,337.97762561,59.07983465,0.85988516,4.64548762,111.45746708,27.28804879,12.21370192,93.70510793,83.65255101,1.10243675,1661.92340209,16.81263852,41.19839641,0.85988516,3.80883477,71.82421004,4.80856371,81068.28076371,1863.71346793,1.53603959,1023.61542736,34.75478108,2.46945833,4.13413782,3.02121517,3879.82189925,0.00069495,420.97098127
2020-03-02,4.0992707,10617.66934913,0.79139086,133.75815277,19.86933309,61.05662316,1.55110852,1.11620714,25961.78532244,17.35508871,1.8936382,119.3317422,110.26999995,17.35508871,38.16838762,534.08194131,7.47353578,0.87275071,4.31945541,10.59546578,1.06940597,1.11620714,4.06299397,549.81084096,8.32403627,1.78657074,7.69961865,2109.50695978,655.95699986,15.62938457,74.24806895,1.56264355,0.41969388,17.45781553,17.28430069,10860.61885429,,7.53106888,124.66285601,1.11620714,198.4309587,56.94166382,172.3413085,0.91528977,47024.89214947,279.38719905,9.08220471,1329.77451849,0.87275071,220.63249296,907.72712216,655.95699986,6.94761863,10.39028066,633.98049685,61.96156128,1.48903825,10.65303703,0.06645585,3.15524652,491.96774982,7.7993393,407.95334836,130.67235702,2.24493089,120.60811467,33.36763011,3074.93356719,17.35508871,16.74310702,2.58925164,1328.35364361,2572.29845436,153.08323231,8.94696135,43.46493096,17.35508871,24.72100799,642.07893155,3.90733138,133.89667275,232.86137658,1.11620714,9.76681243,56.644112,21.86912932,7269.61825635,1594.79030612,41.58555592,77.96723083,1.99802877,0.80941763,4131.56778162,36.16365928,821.8126585,1.71197036,142.09521554,1.0,6.02261962,4.99962889,9925.83189615,8.53003562,10613.79506882,81.28918011,1004.64713926,8.68637024,574.84535736,1.95583,29.57948907,69.4768388,3.11417685,3.8866208,117.51334604,3.80311472,10.82151006,0.34195605,203.18676659,3.01657273,0.42918164,27.45269458,25.53826676,15922.96844013,81.28918011,2.47507435,4550.59416339,4135.3392424,1.95583,338.21659197,59.81978329,0.87275071,4.69290893,113.22414383,27.7455109,12.4025405,94.58173441,84.6552129,1.11620714,1682.68225596,17.01102993,41.70650739,0.87275071,3.84158415,73.36134026,4.81169971,82590.14712058,1886.10320522,1.55110852,1043.4860691,35.06079759,2.49001987,4.18577676,3.03404434,3889.93786144,0.00069968,425.75345182
2020-03-03,4.10387696,10632.50819634,0.79228013,133.95016693,19.88338207,61.13383635,1.54873005,1.11746139,25967.36522661,17.10250051,1.89576453,119.33174221,110.26999993,17.10250051,37.6593594,535.20867792,7.47293594,0.87169198,4.30390603,10.53741295,1.06846008,1.11746139,4.06755946,549.59848815,8.33316676,1.77237839,7.70908388,2111.99076053,655.95699984,15.26754077,73.56276799,1.57413851,0.42016548,17.48819604,17.31406123,10866.47970827,,7.54186395,123.3605496,1.11746139,198.65836541,57.01566763,172.20345924,0.91631831,47076.07369832,279.71346409,9.19720721,1320.15044135,0.87169198,220.75187328,901.69324509,655.95699984,6.79913479,10.3236398,634.97359593,61.95658093,1.49229207,10.6665987,0.0647526,3.16190227,491.96774981,7.7796195,407.2948907,131.29732267,2.24792919,119.90214085,33.3285466,3090.87457702,17.10250051,16.76192086,2.59022049,1332.32447542,2576.01637447,153.19350019,8.94590495,43.73865938,17.10250051,24.54367987,643.01876929,3.91173017,133.86162023,233.37506121,1.11746139,9.77778717,56.75928467,21.61475031,7274.93110467,1593.67196506,41.80175918,78.05480296,2.00008616,0.80844208,4137.1268954,36.20424683,822.75859547,1.68950405,141.89739221,1.0,6.0539336,5.01563218,9933.87252618,8.55141537,10630.2297561,81.67796123,1005.7776945,8.68534461,575.49129772,1.95583,29.61272686,69.51962086,3.11767535,3.84960868,117.57888262,3.80738686,10.83356203,0.34188279,203.36064974,3.01996157,0.4296639,27.49344848,25.37044106,15921.34765398,81.67796123,2.48129196,4552.62882564,4135.07357051,1.95583,336.339944,59.94246389,0.87169198,4.70811346,114.35488101,27.89831257,12.43250787,94.71958974,84.71799125,1.11746139,1684.57304688,17.06169888,41.73096782,0.87169198,3.84006187,73.51884747,4.8075254,82547.17618507,1893.68441636,1.54873005,1061.84887713,35.03443153,2.47592054,4.19048022,3.02596645,3847.50147378,0.00068096,424.94788955
2020-03-04,4.08705418,10588.99239676,0.78903238,133.27362515,19.80955045,61.47228384,1.54120781,1.11288065,25842.03316808,17.08600058,1.88799353,119.33174225,110.27,17.08600058,37.4581678,533.31618436,7.47300773,0.86723258,4.29640081,10.57410431,1.06347132,1.11288065,4.05088556,547.34656208,8.29339816,1.77308686,7.67438951,2103.26933995,655.95699996,15.26452505,73.94247792,1.55765021,0.41844312,17.3939109,17.25423024,10892.4956495,,7.51277856,122.8394196,1.11288065,197.86088077,56.74920078,171.61662701,0.91256217,46793.54964665,278.52684624,9.18249312,1320.46339842,0.86723258,219.75582852,909.51593462,655.95699996,6.76410566,10.33349421,633.97756988,61.52303743,1.49419972,10.64379108,0.06490061,3.15842561,491.96775012,7.71952701,406.7359296,131.53823508,2.23897127,119.46408572,33.31298816,3077.95674731,17.08600058,16.69320972,2.56881168,1322.85015547,2565.02452547,152.62439071,8.90767667,43.69889734,17.08600058,24.60374203,640.37507056,3.90611103,132.57626989,231.1190697,1.11288065,9.73770567,56.36089922,21.74113754,7243.64288077,1547.94240498,41.49407149,77.73492839,1.99158532,0.80555939,4092.57123766,36.04499536,819.36164698,1.68433401,142.19030927,1.0,5.99527361,5.0643115,9888.56801087,8.51415382,10578.08199722,81.82782899,1001.62570035,8.64822978,573.13222048,1.95583,29.49133717,69.39284042,3.10489544,3.84399824,117.53290271,3.80467915,10.78911737,0.34054009,202.62558172,3.00758047,0.42790261,27.40078082,25.35141363,15750.03644932,81.82782899,2.4694945,4541.84622798,4119.44635274,1.95583,335.93433103,59.73414293,0.86723258,4.65216909,114.50626942,27.70682961,12.37791645,94.35728399,83.76201275,1.11288065,1677.66757681,17.09053487,41.59223557,0.86723258,3.81118898,73.20746844,4.80487693,82031.07581211,1881.01598149,1.54120781,1053.51390974,34.87810142,2.48766639,4.17330243,3.00590363,3861.24253726,0.00067796,422.89242496
2020-03-05,4.11446132,10658.98963945,0.79432351,133.83125118,19.94217451,61.89859226,1.55204218,1.12034345,26021.05415879,17.43512424,1.900654,119.33174219,110.26999998,17.43512424,38.30987222,537.3497988,7.47018302,0.86565068,4.29913535,10.58895477,1.0627867,1.12034345,4.07805015,551.02582649,8.35282019,1.77659623,7.7235846,2117.57558029,655.95699988,15.35039419,75.07881368,1.56815865,0.42124914,17.51904093,17.36449701,11001.90088839,,7.55921516,123.66118955,1.12034345,199.16469722,57.11947394,172.81842809,0.91868162,47167.82400186,280.4569516,9.24397974,1331.87065971,0.86565068,221.40758447,922.33970441,655.95699988,6.8456799,10.39666366,637.48384006,61.91937813,1.50133148,10.68298939,0.06457675,3.16731019,491.96774969,7.77192364,409.28736127,132.48942818,2.25364503,119.34843793,33.53333678,3098.62152648,17.43512424,16.80515173,2.58444541,1337.40808739,2581.3078902,153.64292314,8.97010421,44.34379937,17.43512424,24.69672367,644.46198173,3.92120195,133.44639983,234.74110661,1.12034345,9.80300518,56.88977625,22.20746161,7295.79581728,1552.28822959,41.69663678,78.25612465,2.00544391,0.80928334,4127.68352182,36.2530984,824.63323184,1.69750745,142.41623801,1.0,6.07706722,5.21017943,9955.63484229,8.5822025,10649.99712291,82.41955097,1008.37128572,8.70883904,576.97555419,1.95583,29.6891014,69.92710942,3.12570798,3.89073105,117.58133763,3.83021487,10.86161774,0.34253844,203.68410821,3.0277466,0.43077206,27.57052861,25.35720482,15917.60311149,82.41955097,2.47551584,4570.76476355,4152.93934691,1.95583,336.14116,60.152654,0.86565068,4.66034253,114.99938549,27.89215608,12.46054406,94.96428842,85.20266092,1.12034345,1688.91774932,17.02077027,41.88144125,0.86565068,3.85732356,73.70533616,4.81286103,82382.45140799,1893.12571743,1.55204218,1046.97968141,35.35836334,2.51372319,4.20128793,3.02264969,3951.31423577,0.00067384,426.70273151
2020-03-06,4.15595106,10771.34957361,0.80233337,134.4695394,20.13483132,62.52279063,1.56017621,1.13164086,26298.32478214,17.70107002,1.91985422,119.33174229,110.27000001,17.70107002,38.69535904,542.39461096,7.46965954,0.86983315,4.30149319,10.60129831,1.05979301,1.13164086,4.11917273,556.52055935,8.43906597,1.78045054,7.79769248,2143.18537059,655.95700028,15.53783719,77.28825785,1.58392475,0.42549696,17.69788377,17.54422758,11064.41322521,,7.63356821,123.54789836,1.13164086,201.17597107,57.70367859,174.56782504,0.92800918,47636.90494008,283.26899522,9.33798507,1346.57682167,0.86983315,223.77803812,935.23627904,655.95700028,6.9064972,10.46822997,645.40609777,61.68784622,1.51930909,10.72931839,0.06598906,3.17550601,491.96775028,7.84485474,413.58157183,134.83443601,2.27625691,119.10949974,33.90612439,3129.82420913,17.70107002,16.9746129,2.61442566,1344.60765056,2606.16382042,155.19014725,9.05861185,44.68891533,17.70107002,24.6857574,653.98556804,3.96870449,135.18565183,235.47031131,1.13164086,9.90185752,57.22874652,22.84939918,7362.91458557,1535.05092492,41.89035105,79.04491933,2.02569252,0.81319718,4130.73916326,36.66569862,832.93300912,1.70582047,143.25948871,1.0,6.14751905,5.25690694,10043.22543646,8.66942124,10764.57870564,83.87834276,1018.48919366,8.79476878,582.79370753,1.95583,29.98848279,70.704997,3.15721308,3.94426713,117.61778563,3.85574283,10.97115314,0.34566825,205.97318064,3.05827309,0.43511591,27.84477923,25.42128147,16129.25591493,83.87834276,2.51197796,4610.26367322,4198.18121813,1.95583,334.85192955,60.76026034,0.86983315,4.72223268,116.21318401,28.27267454,12.56331803,95.92526412,85.60213657,1.13164086,1705.9485964,17.25086953,42.34894167,0.86983315,3.9295386,74.47660318,4.81538385,82684.1947518,1923.33429284,1.56017621,1058.7495035,35.62574963,2.52941306,4.24365322,3.05172552,4055.64490385,0.00067994,433.91327406
2020-03-10,4.17039604,10788.61410889,0.80512207,135.83822025,19.7455963,62.79021004,1.5772713,1.13557414,26316.88496379,18.21052619,1.92686903,119.33174227,110.26999997,18.21052619,38.8074062,548.6399846,7.47147492,0.87623227,4.31333657,10.77725311,1.05907972,1.13557414,4.13348988,559.57848522,8.46810663,1.80803467,7.81573707,2153.72408684,655.95700018,15.55889075,81.74132253,1.57568961,0.42697588,17.84697348,17.57195185,11117.58867357,,7.65797107,122.44907459,1.13557414,201.90008345,57.89838595,179.07299811,0.93117118,47730.80707826,284.24342395,9.37019543,1352.60209748,0.87623227,224.77518081,947.94349594,655.95700018,6.97979055,10.8889952,647.71693848,61.49003736,1.56286498,10.74415299,0.06737599,3.17478709,491.96774999,7.90122185,416.19127718,135.08001963,2.28395667,117.76917417,34.0488828,3140.78701593,18.21052619,17.03361213,2.61201298,1356.49177646,2614.35465673,157.59999426,9.08775722,47.30779084,18.21052619,24.55739934,655.19820827,3.97450976,134.96852252,238.34297329,1.13557414,9.93627374,57.34694835,23.84064917,7413.6730226,1510.25921084,42.36578352,79.31991155,2.03222726,0.81426385,4159.41361071,36.79752086,835.65263581,1.74698192,144.98543282,1.0,6.24811549,5.29980977,10092.04677025,8.69886394,10794.2053451,84.03111639,1022.01963637,8.82306526,584.81934312,1.95583,30.09271476,71.06048707,3.16877728,4.01787658,117.63020392,3.88099384,11.00927327,0.34730912,207.35080646,3.06891249,0.43662826,27.96376417,25.62626067,16292.37435981,84.03111639,2.50673434,4606.29366686,4221.33626969,1.95583,335.56814048,60.45292437,0.87623227,4.81235745,116.64606945,28.87216883,12.64020062,96.27968806,86.49832079,1.13557414,1711.87801902,17.64884375,42.471349,0.87623227,3.97210931,74.81834339,4.81931859,83041.96534182,1933.00788109,1.5772713,1071.73655595,35.74653932,2.63516519,4.25840303,3.05178256,4074.76001534,0.00068574,440.15221942
2020-03-11,4.14017604,10713.9113134,0.7992879,135.32179212,19.60278519,62.32230041,1.56931857,1.12734542,26143.87699886,18.20830018,1.91253272,119.33174223,110.27000004,18.20830018,38.13031102,544.26908304,7.47320613,0.87463479,4.32027691,10.70624694,1.05813697,1.12734542,4.10353731,555.53088868,8.4058008,1.78933956,7.75761522,2137.69029438,655.95699983,15.48265233,81.46400086,1.55934677,0.42388188,17.74528473,17.48548837,11038.20482598,,7.60779421,122.28915033,1.12734542,200.43439554,57.42976139,178.59260351,0.92442414,47462.50783759,282.03371174,9.31760628,1339.51133245,0.87463479,223.14809501,943.81958611,655.95699983,6.98695989,10.85674637,642.52415002,61.37264631,1.54970571,10.68297484,0.06683532,3.16832871,491.96774995,7.84927364,414.64305361,133.86179682,2.26819493,118.19122607,33.92790585,3118.85359564,18.20830018,16.91018124,2.62535082,1349.0655956,2595.59545679,151.89603993,9.02171198,48.65892694,18.20830018,24.41701579,649.18541152,3.95698256,134.97482168,237.35546253,1.12734542,9.86427239,57.01793046,23.91111936,7392.59399401,1545.98377224,43.04822127,78.74499782,2.01727084,0.81044681,4153.29432349,36.8952141,830.07564911,1.7323922,145.65737931,1.0,6.19784291,5.27781714,10026.50766463,8.63753171,10730.61518335,83.27327954,1014.61370984,8.75894367,580.58155894,1.95583,29.87465352,70.6481474,3.14513265,4.00227925,117.61063591,3.85888393,10.92949858,0.34571026,205.57035761,3.04640636,0.43346431,27.77829438,25.76319694,16182.71646587,83.27327954,2.50844603,4624.41975079,4179.15506935,1.95583,336.08020046,60.63066433,0.87463479,4.77842444,115.54327594,28.95975038,12.55840496,95.62384505,85.817844,1.12734542,1699.47321457,17.71488319,42.38325787,0.87463479,3.95348108,74.28863999,4.81992912,82520.19629353,1915.04451648,1.56931857,1074.36585506,35.46856921,2.62135589,4.22754531,3.05974289,4319.36669167,0.00068353,445.87790166
2020-03-13,4.07105142,10531.44851754,0.78594294,133.18977006,19.27615576,61.24581249,1.56959437,1.10852319,25712.27734561,18.10846069,1.88060104,119.33174226,110.27,18.10846069,37.46822017,542.0495782,7.47305579,0.89133271,4.37655942,10.84976829,1.0564531,1.10852319,4.03502441,552.11134299,8.26666455,1.82894414,7.63491452,2101.93277185,655.957,13.8190813,81.4700267,1.53956924,0.41680472,17.40540732,17.17558979,10863.83781436,,7.50239634,121.82856855,1.10852319,197.08489756,56.4487412,174.14409393,0.90898901,46854.29360133,277.45985184,9.18410419,1343.5426779,0.89133271,219.48228883,927.88130213,655.957,7.00624152,11.14983517,630.73993589,61.18155807,1.54862995,10.60927516,0.07495834,3.16811668,491.96775,7.76939499,409.01799824,131.75937933,2.23364427,118.73108527,33.43398319,3066.08634448,18.10846069,16.62784785,2.58585407,1328.1286298,2552.89118897,149.52330582,8.87299842,48.12104221,18.10846069,24.36865623,639.81066936,3.89126117,132.98563122,231.96980866,1.10852319,9.69957791,56.60894276,24.25462916,7297.6067117,1536.05009759,42.4160218,77.43089449,1.98425605,0.80583878,4116.09078729,36.29363708,815.52392211,1.7979033,150.03423086,1.0,6.14223102,5.28275719,9856.65043582,8.50747051,10580.43746177,81.96539924,997.68274153,8.61456157,570.88813476,1.95583,29.37586453,69.62881521,3.09261787,4.06193006,117.64286616,3.78982754,10.74701563,0.34155899,204.41046339,2.99580718,0.42622717,27.38373795,26.14665469,16321.8318614,81.96539924,2.49951123,4536.07295911,4117.83072669,1.95583,339.93465551,59.72325286,0.89133271,4.74207179,114.039813,28.96929532,12.50422746,94.10821634,84.39982514,1.10852319,1671.09870888,17.67449004,41.55160326,0.89133271,3.91424982,73.10703223,4.82410384,81552.26453795,1893.16651338,1.56959437,1054.02493207,35.42696526,2.60196604,4.15696196,3.0279318,4371.58013629,0.00072056,450.67103043
2020-03-14,4.08055058,10556.00665597,0.78777682,134.66259094,19.41958771,61.23626035,1.57243018,1.11110976,25816.41655756,18.01399942,1.88498923,119.33174226,110.27,18.01399942,37.91124223,542.0549025,7.47767163,0.90481369,4.37835326,10.78404561,1.05636568,1.11110976,4.04443952,553.44767601,8.24093238,1.83154041,7.63945965,2100.85837926,655.95699999,13.85125212,80.47311508,1.54426057,0.41777727,17.44759009,17.14752547,10776.17484255,,7.52723171,121.66640204,1.11110976,197.77718611,56.33329738,177.88489214,0.91111402,46694.70218976,277.52603556,9.18653447,1345.5574234,0.90481369,219.54388952,931.43965844,655.95699999,7.03597109,11.14399782,629.14265197,61.63480699,1.53514174,10.63775632,0.07558563,3.1531378,491.96775014,7.78333652,406.10918042,131.93835671,2.2392091,119.9608788,33.53661499,3078.43229898,18.01399942,16.66664635,2.68446468,1322.45577036,2554.93196795,149.82413278,8.89322547,49.44363455,18.01399942,24.49933223,650.52613478,3.88888416,133.1319859,231.27618961,1.11110976,9.72221037,56.71784059,24.3512029,7297.65705966,1539.52479161,42.8877881,77.62256839,1.98499756,0.80622698,4096.36824405,36.05521441,821.32994382,1.79781301,150.390367,1.0,6.13581858,5.37532835,9904.49453716,8.50120735,10478.75398567,82.07673822,999.9987814,8.63419949,572.22021371,1.95583,29.44440856,69.86781813,3.09983419,4.07449234,117.77767243,3.79222439,10.7720974,0.34321984,204.88846556,3.00011805,0.4272217,27.4599091,26.29959759,16460.45789249,82.07673822,2.49777069,4477.81197437,4128.02934511,1.95583,338.90890007,59.74425238,0.90481369,4.75473834,114.22031402,29.23852272,12.68608009,94.44456859,84.56656431,1.11110976,1674.99795863,17.75520214,41.74420982,0.90481369,3.91304355,72.95541048,4.82792898,81746.61912423,1889.98657861,1.57243018,1032.54297935,35.1964952,2.58888566,4.16666159,3.08724607,4467.70921835,0.00072636,450.76403687
