Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BOV,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHE,CHF,CHW,CLF,CLP,CNY,COP,COU,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,INR,IQD,IRR,ISK,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MXV,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,USN,UYI,UYU,UYW,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XBA,XBB,XBC,XBD,XCD,XDR,XOF,XPD,XPF,XPT,XSU,XTS,XUA,XXX,YER,ZAR,ZMW,ZWL
2022-03-26,4.02326641,96.80907634,121.65734957,535.46859058,1.95822707,499.12634101,120.92674973,1.46278921,1.96096579,1.86125066,1.95583,2.19102323,92.97504467,1.95583,0.41191237,2212.06607962,1.09551162,1.48766021,7.52065382,,5.19617463,1.09551162,83.56142392,12.62708563,3.62857541,2.20767059,1.3674998,2190.09201826,,1.01808637,,0.03142886,852.34836232,6.97431662,4157.08128338,,720.28752998,1.09551162,27.38779084,110.27,24.46949919,195.00079865,7.42163891,60.29645562,157.26789696,20.26529314,16.43267425,55.84448545,1,2.29962489,0.83053922,0.83053922,3.53137472,7.94508871,0.83053922,59.26871534,9702.94498642,8.41675835,229.38867913,8.57626224,26.67942598,7.55740656,116.66939019,371.49724625,15713.05483099,3.52312729,83.56142392,1599.07817963,46039.36302547,142.08994024,167.3005692,0.77671774,133.57228519,125.76316376,104.33696681,4433.49514001,491.96775002,985.96045478,1342.58142159,0.3338031,0.89832667,538.83181182,12738.31613317,1651.48376175,308.8671759,167.35826914,15.94419344,5.1029152,10.63168171,20.03907594,4379.48182,61.31589596,1942.61174357,3205.02879619,8.83355011,39.94271402,49.07941647,17.16460783,898.06881232,21.94920381,3.19735037,4.61266138,69.78317272,15.94419344,455.48656609,39.12110133,9.42899643,133.76094935,1.57109571,0.42122422,1.09551162,4.09427955,3.84536806,57.11137698,199.00133264,4.66540587,7655.93155659,3.98766228,4.93606587,117.35638547,111.74177075,1113.52182626,4.10816856,8.80285008,15.69975624,489.76787669,10.32591282,1.48766021,0.83053922,12888.19404138,640.94532201,23.05591724,,24.48386239,9.58572664,2752.51420854,15.94419344,36.81314986,14.23781422,3.84425328,3.23177757,2.44420918,16.24637474,7.44933291,31.47294087,2538.84608543,32.53668709,3943.39206925,1.09551162,,,45.83534513,,12581.95142449,4.75041211,25092.54530637,121.06462535,2.78050791,655.95700003,0.0427344,0.00055943,,,,,2.9578836,0.79419475,655.95700003,0.00046375,119.33174225,0.00109055,,,,,274.13068607,15.94419344,19.68584093,
2020-11-19,4.34886079,91.35224241,123.50212619,571.02235384,2.11953275,775.13240132,95.04142799,1.63018111,2.11966258,2.01187705,1.95583,2.36833807,100.38185001,1.95583,0.44524756,2299.81736778,1.18416904,1.59318136,8.16222675,,6.29573576,1.18416904,87.8098389,13.17498689,3.03008538,2.38566588,1.54946319,2312.17255813,,1.07992761,,0.03258465,899.03113402,7.79543341,4312.88944376,,725.03726659,1.18416904,31.38047948,110.27000006,26.34690651,210.52167033,7.45180937,68.27534357,152.57612732,18.51924801,17.76253555,45.23924619,1,2.47250794,0.89551113,0.89551113,3.90310017,6.90174865,0.89551113,61.2969693,11612.7061983,9.21174092,247.89800727,9.18083716,29.05108608,7.5628395,75.74456308,359.62532001,16786.48922089,3.96757426,87.8098389,1411.98474476,49843.71368944,161.30039588,173.71415854,0.83957585,123.00152781,129.43139843,100.38529344,4803.09427512,491.96775009,1065.81675899,1319.59435868,0.36217307,0.97101888,507.68812461,10970.17509926,1785.13482323,219.12498139,184.14026915,18.31744293,1.60851736,10.80811525,20.23442573,4675.00939683,61.56596096,1542.51019994,3368.14566923,9.45626228,45.29927175,47.05715104,18.23462583,897.93500078,23.90370008,3.63996569,4.85926302,87.46159213,18.31744293,456.16680928,41.21768593,10.69382681,141.154316,1.71708017,0.45531299,1.18416904,4.22773036,4.1584253,57.23449828,189.11492183,4.47050477,8327.98334674,4.3103753,4.87373735,117.60426458,90.39426956,1168.90008559,4.44063389,9.58536636,24.59821168,65.5141329,10.22105772,1.59318136,0.89551113,11955.83642755,683.2371539,16.75648037,,24.56494042,10.36147907,607.4149842,18.31744293,35.98224657,13.38110634,4.14459132,3.23220028,2.7082484,8.9828885,8.04062387,33.80369646,2746.0333118,33.59135869,4392.85371014,1.18416904,,,50.62479144,,12304.5118595,804808.81518169,27470.55136903,132.61892183,3.04163108,655.95700012,0.04954467,0.00063664,,,,,3.20014925,0.83205222,655.95700012,0.00051523,119.33174228,0.00125016,,,,,296.35210901,18.31744293,24.80778982,
2020-02-09,4.01937461,84.06486767,121.79329223,523.66240353,1.95523906,543.18122745,66.43323091,1.63974417,1.95906891,1.86055511,1.95583,2.18890381,93.02441087,1.95583,0.41151392,2061.41563287,1.0944519,1.52094713,7.56820496,,4.72209862,1.0944519,78.25656155,11.9304424,2.38590602,2.2056594,1.45634995,1842.94813185,,1.07030439,,0.034808,870.60544281,7.66200615,3738.6229941,,631.16779199,1.0944519,29.00297543,110.27000001,25.03833421,194.81191051,7.47092279,58.35551661,132.57989641,17.25161434,16.41677854,35.19965745,1,2.40008848,0.84906178,0.84906178,3.12678286,5.94474372,0.84906178,55.92893279,10309.96956017,8.37129101,227.95983917,8.49939534,26.98609823,7.45032718,103.61181614,338.12756628,14950.4352175,3.7522118,78.25656155,1302.75216405,45994.81547778,137.57679476,151.54212939,0.7759664,120.09581394,109.99428734,76.44746376,4430.71750897,491.96775008,985.0067128,1304.55365559,0.33369589,0.89745502,414.42236024,9692.87588323,1649.88624373,198.57722486,213.93245242,16.49192505,1.53934721,10.56938888,19.05441139,4008.65141766,61.31121042,1586.41594641,3015.9222919,8.7543772,41.03077339,40.5170421,17.15007614,808.95363703,20.53565999,3.19101246,4.53394366,69.99085991,16.49192505,397.83631214,37.38063182,10.17931387,125.79742268,1.7095399,0.42081676,1.0944519,3.70963425,3.69946171,55.78126869,168.97426108,4.27269823,7149.57566054,3.98380493,4.76149729,117.41800962,70.2246073,1013.43531206,4.10419464,9.04508449,15.72077581,55.55034769,10.57331524,1.52094713,0.84906178,10628.18526302,642.21898084,8.11536323,,24.46015605,9.57645415,563.64143856,16.49192505,34.28552303,10.60794537,3.84152616,3.1077243,2.60895106,6.58263512,7.41401655,33.05566672,2524.1844885,26.98358734,4022.0992709,1.0944519,,,41.17286597,,10438.335021,80437.75003684,25413.30209792,127.4391388,2.97406061,655.9570001,0.06182384,0.00069699,,,,,2.95502019,0.79835135,655.9570001,0.00047263,119.33174225,0.00113276,,,,,272.79220409,16.49192505,16.08799478,
2022-10-03,3.60973883,86.67885078,117.47250353,392.82514855,1.75936391,426.60560829,145.6982069,1.51036704,1.75940981,1.67088932,1.95583,1.96582101,99.4792096,1.95583,0.36957435,2019.60529007,0.98291051,1.40612984,6.76012179,,5.07705057,0.98291051,80.20672876,13.0506287,2.48187796,1.97224547,1.33907183,2008.24977064,,0.97505886,,0.0374302,924.36845403,6.99452472,4453.97726642,,612.54412901,0.98291051,23.49612842,110.27,24.55112821,174.73027773,7.43633519,52.17995475,138.11142686,19.28689623,14.7436576,51.69372013,1,2.2657323,0.86930262,0.86930262,2.76676243,10.21210561,0.86930262,54.59427882,8539.30127007,7.71777662,204.37317066,7.71592591,24.14464852,7.52511201,118.11757617,418.73370369,15018.45979533,3.48190801,80.20672876,1433.26374325,41570.76707264,141.91180514,148.77769116,0.69688355,142.37024686,118.75926548,78.80548999,4037.80852729,491.96775001,884.5913296,1409.31143076,0.30441921,0.80598546,467.47769083,16209.36955235,1481.7375885,352.94767258,151.15615688,17.52483211,4.90444075,10.77792189,19.08621288,4148.67705814,61.63697273,2056.02029082,3268.36324418,7.94740369,37.05370434,43.7514362,15.11086571,1003.97013033,19.6685971,2.81115465,4.56878704,62.79828945,17.52483211,424.94104528,35.1816288,10.47365649,128.39092106,1.7242944,0.37842635,0.98291051,3.89249552,3.46091349,57.91997393,225.54155963,4.82821508,6934.72913089,3.57779424,4.94809363,117.3157506,57.04034587,1035.32910304,3.6859144,8.06653803,14.33336891,568.23208355,10.83350024,1.40612984,0.86930262,15603.50306828,555.60811987,28.30228017,,24.61971196,8.60046693,2469.55716321,17.52483211,37.1173354,9.68724408,3.43401708,3.18892062,2.37416969,18.18883818,6.6421005,31.27629724,2292.32862226,36.23372462,3754.56903811,0.98291051,,,40.69877616,,10794.53268754,8.04833939,23312.68491396,120.58576522,2.75250774,655.95700001,0.04738774,0.00057943,,,,,2.6538495,0.76528795,655.95700001,0.00044098,119.33174224,0.00108975,,,,,245.91670204,17.52483211,15.38404431,610.93504611
2020-03-23,3.95214988,81.64838107,123.30117979,531.15251532,1.92630287,558.04894125,68.53644146,1.87199716,1.92630314,1.8210699,1.95583,2.15229401,91.20805062,1.95583,0.40463127,2039.58566959,1.07614701,1.57148904,7.41160916,,5.51782009,1.07614701,82.19468745,12.17139064,2.83534856,2.16543353,1.56473335,1838.98514843,,1.05681519,,0.03371927,924.54296219,7.63191799,4472.71870863,,608.36921821,1.07614701,28.51789568,110.26999995,27.8482903,191.38011152,7.46918099,58.06310681,133.04976813,16.9442532,16.1422051,35.08095673,1,2.54377178,0.93589998,0.93589998,3.49538285,6.03962781,0.93589998,54.77486363,10225.76369224,8.21334151,224.84016296,8.34648397,26.52403552,7.60868516,101.95029829,354.95606066,17850.07704288,3.9961455,82.19468745,1283.28893229,45322.44021173,151.24606925,145.27404455,0.76298823,119.76532946,114.41582933,75.25854234,4350.56305203,491.96774984,968.61745949,1365.48815455,0.33632583,0.88244194,439.78982762,9604.52111623,1622.29161301,201.24818953,212.25533668,19.14074865,1.54669952,10.5678825,19.32723,4048.94255501,61.89725113,1526.22739764,2986.10914629,8.59687848,40.12873984,42.62197869,16.61759916,791.72938898,27.06599809,3.32185086,4.78101093,71.36029841,19.14074865,397.95157684,36.25576502,12.1590669,132.12796009,1.89891037,0.41377852,1.07614701,3.79981168,3.68099804,55.09757517,170.80941149,4.62260858,7127.63833025,3.91717511,4.85095279,117.58728875,86.49018417,1005.06503755,4.03555128,8.94177771,14.82494871,59.47829553,11.09468449,1.57148904,0.93589998,10529.34767338,621.14010953,8.0246644,,24.65789392,9.41628631,554.21443872,19.14074865,35.36838096,10.43313898,3.77532738,3.11805175,2.5724764,7.10981629,7.2633446,32.54260166,2480.59776729,29.92253792,4148.60357852,1.07614701,,,48.69081881,,10235.21089849,75984.15077837,25216.99117225,134.54479862,3.07316082,655.95699968,0.08371173,0.00069811,,,,,2.90786954,0.79688979,655.95699968,0.00064697,119.3317422,0.00172394,,,,,269.1494735,19.14074865,18.61666868,
2020-12-23,4.47772236,93.98981733,123.4906987,612.22830383,2.18237291,799.44861658,101.63391347,1.60759852,2.18247053,2.07150381,1.95583,2.43851456,103.44172836,1.95583,0.45844074,2371.70644949,1.21925728,1.62408498,8.40080021,,6.35010834,1.21925728,89.97474228,13.18526324,3.15038417,2.45824587,1.56585002,2395.91769825,,1.08296937,,0.03165456,870.47659467,7.97425635,4254.64289998,,739.56025403,1.21925728,32.31031789,110.27000001,26.30088128,216.75379139,7.43755683,70.9403568,161.43405003,19.14289647,18.28885918,47.30585637,1,2.51069559,0.90264829,0.90264829,3.98410486,7.15991552,0.90264829,63.14779407,12132.97497388,9.51185742,255.8112656,9.45295579,29.44249058,7.54406734,87.79096942,362.08182131,17330.37939978,3.92098678,89.97474228,1451.3862995,51704.03370747,155.86828033,174.79257406,0.86445341,126.21403625,132.60992597,98.85064221,4925.25243796,491.96774992,1097.41796892,1350.06834744,0.37190676,0.99979109,513.84863708,11316.48853157,1838.03034804,231.97258193,195.80878356,17.77835454,1.63414714,10.95082908,21.00290372,4803.78203519,61.66307929,1648.38205323,3495.69850781,9.73654446,46.69263144,48.18449476,18.76459153,939.37548866,24.48400013,3.70980167,4.95456726,91.34628561,17.77835454,478.18163677,42.51326044,10.52735691,144.63439819,1.71777341,0.46880442,1.21925728,4.40403433,4.26358054,58.59685651,195.93338448,4.50516996,8497.63778162,4.4380965,4.87135809,117.56074902,91.25674861,1198.58389306,4.5722148,9.80831078,25.86456864,67.30057249,10.10280368,1.62408498,0.90264829,12305.31097156,703.91874349,17.25497091,,24.68875398,10.66850119,625.24902583,17.77835454,36.84332931,13.77760307,4.24222859,3.27431316,2.78186408,9.31467078,8.29004662,34.32136183,2827.50040639,34.55446887,4450.65440029,1.21925728,,,51.49925597,,12772.17674291,1301073.50034587,28238.63434739,134.12092985,3.10005005,655.9569998,0.04752672,0.00065041,,,,,3.29503736,0.84638002,655.9569998,0.00052105,119.33174222,0.00119442,,,,,305.29923293,17.77835454,25.7886451,
2020-03-15,4.08347498,84.62717033,121.7537047,542.44337476,1.98642014,553.84431335,69.9295779,1.80661577,1.99031183,1.88634014,1.95583,2.2238121,94.51756296,1.95583,0.41807668,2102.09029871,1.11190605,1.57345441,7.64435764,,5.37889742,1.11190605,82.24462164,12.70646049,2.59074102,2.24082469,1.53790969,1891.34106458,,1.05703214,,0.03380884,932.07632947,7.78768188,4471.01747997,,629.59287035,1.11190605,29.46551038,110.27000001,26.30781605,197.91883865,7.48914771,59.78670388,134.76043522,17.46033298,16.67859078,36.0811177,1,2.49956443,0.90622239,0.90622239,3.10205574,6.14017233,0.90622239,56.37339535,10486.73332983,8.50726108,231.44439064,8.63823604,27.4796069,7.57991132,104.4529591,339.10467936,16404.54217279,4.07965695,82.24462164,1323.46236273,46728.24544008,150.49979678,149.93162644,0.78834139,120.03436794,114.30150808,77.67819788,4481.38792753,491.96775011,1000.7154469,1346.77034496,0.34346734,0.91176749,451.08440757,9916.13591638,1676.19837334,205.03530224,219.70113005,18.02684688,1.54588203,10.64531655,19.43278479,4099.99128966,61.69962445,1540.46236915,3080.47993642,8.89738312,41.77429305,42.9193116,17.15697734,821.89311042,24.3695865,3.43223189,4.75806175,73.00767408,18.02684688,406.39957847,37.93846942,11.20124959,132.20822927,1.83365922,0.42752788,1.11190605,3.9158307,3.79441798,56.75820972,178.0189145,4.38153602,7306.29896655,4.04733803,4.8324139,117.86157434,80.53115252,1033.27294263,4.16964769,9.19312024,13.86117884,61.28014626,10.85036584,1.57345441,0.90622239,10786.15913624,651.00563406,8.24478731,,24.51638458,9.72917795,572.6303047,18.02684688,35.22164825,10.7798174,3.89167118,3.15534369,2.68638003,7.04184217,7.53265774,33.53054115,2556.73663064,29.25988081,4131.00061089,1.11190605,,,49.48153839,,10563.57179097,81805.2041773,25834.94096336,133.22697026,3.08944868,655.95700034,0.07545742,0.00072703,,,,,3.00214639,0.80680477,655.95700034,0.0006517,119.33174228,0.00146595,,,,,277.69858753,18.02684688,17.76791602,
2021-11-25,4.12097982,105.93097506,121.29811793,537.42029545,2.00828385,668.08821833,112.97715341,1.57119204,2.00859193,1.9065558,1.95583,2.2442368,95.85920313,1.95583,0.42191652,2235.89405194,1.1221184,1.53872636,7.74217253,,6.24949599,1.1221184,83.70277346,13.13527289,2.8417867,2.26120872,1.42635759,2232.94722267,,1.04718529,,0.0333028,919.75701652,7.17232801,4465.85889525,,717.82292,1.1221184,27.34376789,110.26999999,25.61984565,199.5102853,7.4361444,63.45628802,156.55031409,17.64086742,16.83177598,54.06576619,1,2.37796327,0.84328572,0.84328572,3.49015404,6.87162585,0.84328572,58.79117947,10676.12644862,8.68068402,234.5455036,8.74895992,27.04834411,7.5221404,111.28493507,366.77286135,16076.05409188,3.54599879,83.70277346,1635.91196631,47157.34348847,146.99692868,175.07431578,0.79558194,128.69581571,126.11393524,95.15159839,4565.06678271,491.96774998,1009.88176913,1339.66872404,0.33986309,0.9201349,484.63419493,12165.35770275,1691.59348632,227.23311302,160.14243469,18.22043947,5.17221952,10.40095516,19.90720253,4467.8833679,61.63980423,2000.51106863,3198.02091601,9.01142871,40.70206354,49.14270634,17.30595753,914.32730763,24.6515975,3.57528578,4.76080265,71.84950917,18.22043947,461.52771958,39.53429985,10.11712256,134.55220834,1.6442422,0.43145452,1.1221184,4.52707856,3.93724573,56.56918414,196.95869577,4.68802328,7669.76291378,4.08451097,4.94863344,117.58943267,84.53855925,1156.51925727,4.207944,9.03475907,14.69748233,489.82219353,10.24212299,1.53872636,0.84328572,12307.28857185,655.33784419,24.15172376,,24.50979402,9.81853599,2819.35770612,18.22043947,37.65195942,12.66729666,3.92014113,3.25103259,2.54174237,13.6675728,7.62154342,31.2500635,2580.37056604,30.35521302,3996.17500591,1.1221184,,,49.51769331,,12064.92755653,5.12184877,25467.58069825,127.23434694,2.91201169,655.95699997,0.04755228,0.00062496,,,,,3.03189467,0.80518638,655.95699997,0.00059935,119.33174224,0.00112647,,,,,280.8533236,18.22043947,19.92662245,
2020-03-24,3.96260083,82.20651915,124.05851711,536.03528382,1.93142245,559.53084837,68.79033708,1.81906571,1.931397,1.82588694,1.95583,2.15798547,91.43953265,1.95583,0.40570127,2044.49234522,1.07899274,1.5613557,7.42832944,,5.47516934,1.07899274,82.41543904,12.20359109,2.80479543,2.1717765,1.56278483,1843.39633967,,1.05966201,,0.03355507,913.76966662,7.62003878,4428.59325237,,610.2867062,1.07899274,28.59330753,110.27000002,27.72575021,191.85709675,7.46898734,58.23522579,133.29062279,16.99251881,16.18489105,35.17379447,1,2.55051217,0.91563096,0.91563096,3.74733868,6.13337447,0.91563096,54.9111232,10269.78837618,8.23801291,223.3000656,8.36880226,26.63266114,7.60830329,101.82753879,355.68070723,17728.92245995,3.88866274,82.41543904,1278.1210276,45357.44574864,151.96159117,145.80418584,0.76500585,120.2799517,114.78913725,75.45755372,4360.82828722,491.96775011,971.17828485,1337.5438236,0.33627431,0.88477404,440.95279429,9630.96802649,1626.58155098,202.45516939,213.29207518,19.0719547,1.53383698,10.60740578,19.38619323,4042.94205373,61.63456478,1507.22716772,2993.41590826,8.61986632,40.25549661,42.55571563,16.65589758,794.15460665,27.13432466,3.33063506,4.78086291,71.63598907,19.0719547,398.95271132,36.85335705,11.9623996,132.48281821,1.86235323,0.41487271,1.07899274,3.79655851,3.69515403,54.87064538,171.49847835,4.61923771,7152.97109727,3.92753356,4.84057107,117.5040916,85.17485816,1008.25789425,4.04622276,8.88064118,13.94130685,59.69429847,10.9633877,1.5613557,0.91563096,10553.10158702,623.32377785,8.04628736,,24.69418789,9.44118645,555.11792567,19.0719547,35.4287132,10.46072946,3.77652474,3.12598946,2.56822384,6.98636771,7.27951892,32.56452393,2487.31310498,30.05975328,4229.08503041,1.07899274,,,48.33484405,,10291.5927738,75419.73776328,25423.9249059,134.7573587,3.07975977,655.95700025,0.07678164,0.00066601,,,,,2.91600096,0.79882687,655.95700025,0.00064756,119.33174227,0.00172661,,,,,269.94149171,19.0719547,18.92740343,
2020-04-15,4.00740896,83.38750046,125.12656342,529.70011055,1.95286732,616.14256035,71.54489877,1.72428738,1.95323677,1.85140581,1.95583,2.18238745,92.45532559,1.95583,0.41028884,2079.16065181,1.09119373,1.55298576,7.5053038,,5.73788391,1.09119373,83.55913103,13.10069235,2.68466923,2.18620389,1.5395221,1872.14136304,,1.05254038,,0.03392992,939.2466357,7.71282691,4285.6781913,,622.42349239,1.09119373,28.91663376,110.27,27.06151067,194.01277111,7.46178223,59.3495042,139.2142828,17.22785368,16.3679059,36.22646286,1,2.4887872,0.87137012,0.87137012,3.42650548,6.34652784,0.87137012,55.64430892,10398.9080066,8.39653959,227.44900599,8.45719701,26.98101466,7.61014386,104.45477968,351.20093013,17047.69897949,3.9365923,83.55913103,1297.90320544,45736.25318739,156.15877102,147.96472596,0.77365635,117.22879817,115.96615911,86.12643386,4422.02609629,491.96775006,982.14084249,1336.12037704,0.34026853,0.89477914,465.27494048,9745.81111029,1644.97454341,209.20691874,216.13395848,20.45143259,1.54698691,11.16503722,19.7716498,4090.9043438,61.48464169,1550.30971337,3038.36741109,8.71091292,41.0964669,43.09870964,16.84234883,803.54029444,26.29582799,3.95777967,4.73657354,73.28020586,20.45143259,421.22952212,36.8405561,11.49186064,134.32130316,1.81980736,0.41956399,1.09119373,3.73589697,3.7496875,55.32421587,181.83246965,4.53942621,7067.4537022,3.97194517,4.83444051,117.54134976,82.03851291,1034.89395784,4.09197648,9.05545582,18.78357866,60.33202533,10.95348953,1.55298576,0.87137012,10731.85205969,628.74668048,8.13717122,,24.63674432,9.54794511,559.90138937,20.45143259,35.69251275,10.63476967,3.82023933,3.14805309,2.52967648,7.53677079,7.35677432,32.84540037,2524.68513689,29.70598864,4097.28969146,1.09119373,,,47.4976238,,11026.75806034,123997.16597621,25594.41824768,131.91114803,3.04212853,655.95699999,0.07087898,0.00063679,,,,,2.948826,0.79857858,655.95699999,0.00050207,119.33174225,0.00140318,,,,,273.02769693,20.45143259,20.1646736,
2020-11-25,4.37356797,91.99406256,123.89930366,573.56208002,2.13169951,775.18716164,96.21494063,1.61837687,2.13170501,2.02332067,1.95583,2.38179331,100.98553784,1.95583,0.44777714,2310.42341277,1.19089666,1.59612071,8.2119082,,6.34081996,1.19089666,87.8863919,13.1825615,3.05329205,2.40056658,1.54716671,2343.05184249,,1.08243338,,0.03316005,914.9944539,7.8349091,4312.98835278,,729.37970073,1.19089666,31.55876138,110.26999996,26.13505706,211.74914852,7.4427579,69.53714146,152.84124036,18.65077159,17.86344984,45.25468161,1,2.48297791,0.88913676,0.88913676,3.94196923,6.95301029,0.88913676,61.66462939,11671.37730422,9.27589034,249.15376998,9.23050749,29.06881515,7.55949961,76.6142364,361.08429857,16821.64378021,3.95495597,87.8863919,1418.39828063,50137.35579563,160.90413854,175.29923309,0.84434573,124.31266397,130.87620627,100.97615498,4821.40918652,491.96775004,1071.82716508,1318.24975442,0.3637311,0.97653525,504.43814965,11055.26957788,1795.27670887,221.18519479,187.16734691,18.12700427,1.61394801,10.82966624,20.48733665,4679.70811785,61.68835924,1558.50023195,3371.51350336,9.50742272,44.17370146,47.5090458,18.34998566,910.16993835,23.83982583,3.6128251,4.87026265,88.17511208,18.12700427,453.95610494,41.52014618,10.52974467,141.27737494,1.69966586,0.45789976,1.19089666,4.29896319,4.17857216,57.21551888,189.93504748,4.46209921,8374.37210395,4.33486383,4.87239035,117.56909825,90.27239667,1174.86044535,4.46586246,9.64262781,24.77054289,65.87461493,10.14357504,1.59612071,0.88913676,12044.27291315,690.88530071,16.85437652,,24.70945376,10.42034574,610.86716534,18.12700427,36.07965599,13.45712284,4.17422769,3.26017678,2.71459292,9.46944674,8.08426702,33.92576992,2761.67933786,33.8570633,4409.7128036,1.19089666,,,50.7850333,,12401.12020936,1069755.79111642,27521.33244692,132.82788583,3.04381169,655.95699978,0.05096824,0.00065785,,,,,3.21844023,0.83501064,655.95699978,0.00050742,119.33174223,0.00122983,,,,,298.16155582,18.12700427,25.00851313,
2022-03-15,4.0280299,94.91358225,123.05746977,563.26286191,1.96326601,508.89541449,119.84743661,1.52311157,1.96328755,1.86345755,1.95583,2.19361737,94.43597157,1.95583,0.41240007,2207.06175196,1.09680869,1.49652784,7.53936456,,5.66340013,1.09680869,83.76981524,12.7833857,3.65217056,2.21090466,1.39970922,2191.20037759,,1.03073589,,0.03219381,888.24431598,6.97761298,4200.10471675,,708.37669504,1.09680869,26.71642765,110.27,24.84425073,194.97929028,7.4392041,60.26025306,156.94588795,17.23550779,16.45213031,56.36595307,1,2.33592725,0.84029878,0.84029878,3.53209663,7.85104776,0.84029878,58.48624785,9804.89601051,8.46187391,229.42117464,8.58279948,26.95579201,7.57514029,116.64740579,370.76693792,15704.63707796,3.59315967,83.76981524,1599.18183312,46557.93750322,144.69202844,168.10981813,0.77763736,129.70253673,125.72770315,115.16446551,4450.29508302,491.96775001,987.10399867,1362.00526437,0.33354239,0.8993685,564.73617676,12658.21143821,1653.43909613,298.3954999,168.64426198,16.57990903,5.1268814,10.72312667,20.25517427,4440.49260573,61.58171698,1952.51911225,3195.35748015,8.84028347,39.97235214,48.60704695,16.90246974,884.68267241,22.84124032,3.34039445,4.6049912,70.02221122,16.57990903,457.02335011,43.54082386,9.86718597,134.09453174,1.62103551,0.42172294,1.09680869,4.09885395,3.86198904,57.36976793,196.96659154,4.70344049,7648.94824055,3.99238362,4.94729837,117.62951058,122.08709068,1114.81215422,4.11303258,8.85923381,15.76884363,490.81263777,10.54148708,1.49652784,0.84029878,12792.73096408,641.59931648,22.61115858,,24.55519432,9.59707601,2755.76334761,16.57990903,36.6951983,12.31727334,3.83187747,3.25861458,2.49778359,16.16969336,7.45670466,31.41846628,2539.42680947,32.79059958,3948.51970307,1.09680869,,,46.82129459,,12222.7598895,4.64712637,25032.57031101,125.03323415,2.86280074,655.95700001,0.04414977,0.00057147,,,,,2.96358858,0.79533833,655.95700001,0.00044893,119.33174224,0.00109738,,,,,274.41025028,16.57990903,19.47325488,
2020-09-24,4.28354229,89.61162819,123.91442493,561.75613243,2.08754443,726.52609832,88.38392648,1.65608134,2.08782592,1.98165967,1.95583,2.33276639,98.96556895,1.95583,0.43856008,2248.22477805,1.1663832,1.60494255,8.05122122,,6.45319295,1.1663832,86.14239722,13.37517778,3.04193022,2.35230818,1.55942372,2280.8550571,,1.08055469,,0.03299303,916.09583566,7.96493075,4514.42595145,,697.69797631,1.1663832,30.90915472,110.26999994,27.15944105,207.36560323,7.44379788,68.17305715,151.16515125,18.39994078,17.49574795,43.04760209,1,2.48567415,0.91578834,0.91578834,3.8454185,6.75565816,0.91578834,60.32981868,11426.22125382,9.06033391,244.60748955,9.0398988,28.74347939,7.55067082,124.19339008,363.8951195,17393.54339227,4.04981736,86.14239722,1394.54110205,49258.48457112,161.89633059,165.52638718,0.82696569,122.96400962,126.55147684,92.55066553,4768.97528998,491.96774988,1049.81704109,1365.65175033,0.35739668,0.95643426,497.62321443,10647.8894025,1758.32266943,216.00529246,231.69204523,19.78976835,1.59506234,10.81634306,19.42240861,4529.85064808,61.49040818,1522.55436902,3347.55838549,9.31109576,44.71393609,46.5366726,17.88066142,874.88515917,26.00594374,3.9345517,4.86035505,84.04327969,19.78976835,451.85457386,40.65013184,11.12150757,138.47390353,1.78386055,0.44847434,1.1663832,4.17380844,4.06404451,56.57015179,193.7280674,4.56095443,8149.50584602,4.24563484,4.87709948,117.61255087,89.94626459,1130.18941993,4.37393699,9.5214605,20.95507214,64.48832496,10.63495717,1.60494255,0.91578834,11619.51957263,673.12909086,8.70120768,,24.52981816,10.20585297,597.04527557,19.78976835,36.85883313,12.07271348,4.08237169,3.2180655,2.6883346,8.90108518,7.91536623,34.20906463,2705.82339331,32.968595,4315.54435231,1.1663832,,,49.4989573,,12028.13595147,454340.19172823,27043.88117401,133.44708204,3.06896301,655.95700002,0.05139467,0.00062355,,,,,3.15217557,0.83098847,655.95700002,0.00052663,119.33174223,0.00138505,,,,,291.93393414,19.78976835,23.28250154,
