date,CNY,ARS,KMF,LBP,KRW,TRY,LKR,BGN,RUB,KES,GIP,UGX,CRC,DJF,UYU,SCR,GNF,FJD,NPR,SLL,GHS,CLP,EUR,SEK,TJS,TZS,STN,PYG,ZAR,DOP,YER,FKP,MDL,AZN,SGD,JOD,BAM,MAD,HUF,ETB,AED,AOA,DZD,PKR,GBP,HKD,GMD,SAR,VND,SVC,TTD,NOK,IRR,GYD,JMD,UZS,MNT,PLN,LSL,TMT,KYD,AFN,BYN,CVE,CZK,NGN,BHD,ANG,MKD,LAK,ALL,MYR,GTQ,NIO,BOB,ZMW,ERN,COP,DKK,IDR,OMR,BSD,CDF,TOP,WST,UAH,MRU,BTN,BDT,QAR,SBD,MVR,BZD,SYP,VUV,JPY,KZT,VES,BND,AMD,BWP,MGA,MUR,HNL,CUC,INR,MOP,CUP,PHP,USD,IQD,TWD,THB,MWK,MXN,RON,PEN,XOF,ILS,CHF,XDR,KWD,RSD,BMD,XAF,XAU,KHR,BIF,XAG,LYD,XCD,ISK,XPF,PGK,SHP,EGP,SZL,LRD,TND,KPW,MZN,NAD,CAD,MMK,PAB,BRL,RWF,SRD,AUD,SOS,SDG,GEL,NZD,KGS
2021-01-26,7.85355485,105.72229589,491.96774987,1831.0103547,1340.23781078,8.93742095,237.33197726,1.95583,91.58309537,133.74408936,0.88478771,4474.61906953,740.99016201,215.91843989,51.01268786,25.72307657,12242.10023411,2.48351145,142.39023723,12379.70780578,7.08773139,891.16440677,1.0,10.08642512,13.84496685,2817.62588596,24.71774574,8348.12668781,18.35507169,70.59374404,304.07463161,0.88478771,21.13160248,2.06358004,1.61021372,0.8611518,1.95583,10.89074717,359.40911807,47.83014148,4.46062058,789.97564419,161.2725133,195.1772955,0.88478771,9.41620375,62.5947707,4.55475213,28000.75261635,10.62775496,8.25729812,10.38974397,50647.83690499,253.56076996,175.70074182,12805.28865445,3473.03984637,4.54797762,18.35507169,4.24311644,0.99595225,93.74050935,3.1225594,110.27000001,26.05520667,464.0322638,0.45668981,2.17400726,61.61079549,11313.75053382,123.26396716,4.91693303,9.44732886,42.57797348,8.35552677,25.99736892,18.2190085,4373.24055035,7.4396524,17098.53723417,0.46701392,1.21460057,2394.29352485,2.7544175,3.06260978,34.22241719,43.73282594,88.57868565,102.93412938,4.42114606,9.71657793,18.71801647,2.44657485,622.87594204,131.91071872,125.94312627,512.69457364,2099310.3395766,1.61021372,638.29849613,13.31033225,4578.40623256,47.89601512,29.25562968,1.21460057,88.57868565,9.69868986,32.18691502,58.37996139,1.21460057,1776.11152095,34.03394555,36.39006007,939.55697361,24.39251738,4.87549067,4.4266836,655.95699991,3.96703604,1.07871065,0.84163197,0.36739764,117.58938775,1.21460057,655.95699991,0.00065753,4931.41314546,2375.59472534,0.04770929,5.41219977,3.28241738,157.00837678,119.33174226,4.29939358,0.88478771,19.10256559,18.35507169,206.61769227,3.25630024,1093.19806335,91.42763643,18.35507169,1.54378303,1617.44168457,1.21460057,6.52007048,1190.10595966,17.18835891,1.56997717,700.21261826,67.13871309,4.00809828,1.68016639,102.98673579
2021-01-27,7.84492212,105.38227981,491.96774977,1824.00706295,1339.97455423,8.93287884,233.38864389,1.95583,91.55601004,133.27303628,0.88381746,4447.25227948,740.86688643,215.14634559,50.77006024,25.65540541,12222.25253229,2.46630128,142.04039531,12327.87806999,7.04894873,894.00693327,1.0,10.10766292,13.75789043,2805.59986257,24.61219913,8410.3992485,18.41291769,70.25372182,302.93932348,0.88381746,20.92965987,2.05574394,1.60763927,0.85785805,1.95583,10.86098454,359.90487279,47.65811448,4.4435595,787.13119625,160.85828475,194.43598448,0.88381746,9.37952202,62.37166531,4.537331,27854.00922885,10.58710567,8.22263857,10.44597275,50819.95313168,252.68660706,175.84441334,12709.11625062,3458.94956819,4.54740059,18.41291769,4.23802008,0.99214405,93.38930246,3.13792919,110.26999993,26.06579918,461.60130451,0.45494306,2.16510028,61.54645202,11278.81178292,123.06064121,4.89436894,9.40497547,42.42815176,8.31819107,25.92838715,18.14932401,4393.85236458,7.43735854,17041.27020355,0.46522767,1.20995493,2385.76692751,2.75068073,3.06009477,34.08909913,43.59350132,88.36105464,102.50573452,4.40423596,9.67805094,18.68008359,2.4362603,620.46622557,130.74914769,125.95288149,510.96415806,2158048.29351723,1.60763927,635.38393785,13.32422436,4574.49893155,47.968107,29.12760133,1.20995493,88.36105464,9.66090768,32.06380575,58.22317751,1.20995493,1764.78981852,33.86664522,36.28979768,935.08947916,24.45542584,4.87877733,4.40262751,655.95699961,3.95179344,1.07572869,0.84080005,0.36637594,117.6223062,1.20995493,655.95699961,0.00065718,4911.02319188,2363.80994387,0.04791785,5.38912161,3.26971614,157.06665098,119.33174221,4.2502802,0.88381746,19.00567674,18.41291769,204.84809715,3.2530476,1089.03191829,90.90508202,18.41291769,1.54660562,1609.11804234,1.20995493,6.55237929,1181.56335146,17.11006132,1.57562511,700.56138289,66.85638711,3.9848773,1.68564848,102.60446423
2021-01-28,7.81915821,105.71260136,491.96774993,1827.38316046,1348.47810899,8.91884436,233.34560769,1.95583,92.07385618,133.51624818,0.88324592,4471.62288069,742.11907393,215.4945246,51.1593023,25.69852985,12484.61440497,2.47644763,142.12677906,12362.75840467,7.05567669,894.82550125,1.0,10.0962432,13.80981143,2811.52418565,24.51211525,8412.45920819,18.29852048,70.33930512,303.50241495,0.88324592,20.97857998,2.05949156,1.61102665,0.85944588,1.95583,10.86713053,358.75197531,47.87946975,4.45178418,795.45244756,161.0309229,194.49212216,0.88324592,9.39858637,62.45661497,4.54572925,27784.03491117,10.60670159,8.24102155,10.43088429,50864.80990353,252.81457227,176.65555652,12802.6214349,3450.93651703,4.54136997,18.29852048,4.2469363,0.99399936,94.91839672,3.17189544,110.27000002,26.05861919,461.261446,0.45578512,2.16979449,61.67282827,11307.24176415,123.845248,4.9041747,9.42561829,42.32772956,8.3408976,25.96610166,18.18291702,4328.4496981,7.43678758,17049.68253778,0.46608877,1.21219447,2383.78539072,2.77401329,3.04656231,34.13697369,43.69412695,88.4147926,102.74559077,4.41238786,9.73275129,18.60955479,2.44215233,621.61012254,132.18109469,126.4578242,514.11770414,2206609.23673119,1.61102665,637.01130739,13.36508988,4598.19152863,47.96748527,29.19475894,1.21219447,88.4147926,9.68054397,32.1231534,58.27350367,1.21219447,1772.55898974,33.96305071,36.32971123,936.57095269,24.53494739,4.8775936,4.41845788,655.95699981,3.98037421,1.07727999,0.8415522,0.36702738,117.64385386,1.21219447,655.95699981,0.00065773,4925.55586858,2355.85929411,0.04630781,5.40697212,3.27597871,156.08874381,119.33174227,4.25707002,0.88324592,19.04289454,18.29852048,207.24656029,3.25153704,1091.06099048,91.79960441,18.29852048,1.55300447,1611.83109614,1.21219447,6.55325248,1192.95307143,17.15523111,1.57967486,698.78597345,66.91222927,3.99409556,1.69033866,102.79680838
2021-01-29,7.80200556,105.93082514,491.96774998,1829.70802545,1353.27337078,8.87740707,231.24250284,1.95583,91.70506609,133.7456395,0.88456654,4465.38843013,743.67204862,215.81555921,51.3770921,25.72331326,12423.32515971,2.47329349,142.14144452,12356.89872856,7.07911217,889.86711921,1.0,10.11639508,13.82786951,2814.46907485,24.49019655,8443.69394082,18.37290184,70.43739257,303.49689341,0.88456654,20.99712206,2.06211193,1.61171887,0.8605393,1.95583,10.86132518,357.30293404,47.84744683,4.45744791,789.49456428,161.277031,194.50765505,0.88456654,9.41038902,62.49903248,4.5515125,27866.46927165,10.62019583,8.25170148,10.37376884,50624.44726881,253.4664554,177.02956619,12777.60860559,3461.90917594,4.52164369,18.37290184,4.25234014,0.99526409,94.73127711,3.17210495,110.26999994,25.99349165,461.61226007,0.45636499,2.17201281,61.72394311,11314.6126515,123.78046723,4.9059935,9.43700458,42.31854325,8.36852742,26.01335997,18.20605,4313.74977137,7.43747048,17037.581884,0.46668175,1.21373667,2393.36472031,2.77060072,3.06444263,34.18017658,43.75034885,88.42391574,102.85531709,4.41800147,9.70986992,18.63088835,2.44473488,622.40010148,131.91535358,127.00476684,513.96781171,2209341.19511052,1.61171887,637.81401923,13.38183837,4595.72048585,48.10585528,29.22952128,1.21373667,88.42391574,9.69270069,32.16402167,58.326578,1.21373667,1771.60364397,33.98717222,36.26789206,938.43815137,24.58218549,4.87471741,4.40913429,655.95699989,3.97756671,1.0808093,0.84175345,0.36752226,117.54647194,1.21373667,655.95699989,0.0006532,4930.49146896,2369.03445914,0.04467639,5.41404835,3.28014729,156.04517875,119.33174224,4.26252457,0.88456654,19.06746647,18.37290184,206.22581392,3.25186147,1092.45390885,90.65477278,18.37290184,1.55054612,1614.09078399,1.21373667,6.62066329,1199.34554945,17.16796044,1.58427113,699.71846778,66.98640806,4.00524656,1.68574361,102.92508739
2021-01-30,7.80083674,105.96288848,491.96775002,1829.50559383,1357.3286635,8.87860561,236.77266898,1.95583,91.98437184,133.73738654,0.88551986,4471.64096508,744.74162329,216.02084061,51.2629925,25.79468184,12266.39988515,2.48758193,142.26109119,12269.64804817,7.02628195,891.79076629,1.0,10.14678946,13.71747671,2812.88705029,24.62691185,8463.49684245,18.39138067,70.36879539,303.85624279,0.88551986,20.99366775,2.06311267,1.61244817,0.86044409,1.95583,10.86619497,357.36196094,47.81522639,4.45695476,789.63049948,161.98824803,194.30805835,0.88551986,9.40929065,62.4922593,4.55100894,28106.41224907,10.61902086,8.25416064,10.39678133,51001.65732325,255.44009863,177.20976041,12770.12445808,3465.29754674,4.52308896,18.39138067,4.25973285,0.99515803,93.69131221,3.16751889,110.26999999,26.03688382,461.1927434,0.4563145,2.16931536,61.69892504,11323.17585808,123.62161362,4.9051992,9.44088018,42.49820379,8.36711973,26.03669232,18.20403576,4331.26373306,7.4376186,17057.53829489,0.46663012,1.21360238,2401.69350787,2.73642462,3.09987429,34.27222315,43.81519292,88.49834599,102.8967791,4.41751268,9.73214795,18.80298314,2.44512189,622.3286522,130.98597698,127.08584471,513.86035706,2209021.20385796,1.61244817,628.99439857,13.37798757,4592.59694271,48.29270963,29.24006831,1.21360238,88.49834599,9.69156937,32.16046317,58.34445025,1.21360238,1771.78083817,34.02652089,36.27072538,936.20757164,24.9910983,4.87447025,4.38902957,655.95699985,3.97937236,1.08122788,0.84231121,0.36782082,117.73197704,1.21360238,655.95699985,0.00065726,4921.59408695,2364.77416994,0.04492458,5.41343179,3.27797909,156.14560934,119.33174222,4.30120385,0.88551986,19.05301197,18.39138067,206.3185561,3.26930436,1092.24219781,91.0307987,18.39138067,1.55019948,1615.1446194,1.21360238,6.62932153,1184.84118069,17.14173756,1.58777431,702.92930541,66.88478836,4.00429621,1.68598228,102.91335248
2021-01-31,7.79919358,105.97870931,491.96775007,1829.75439615,1357.40603827,8.87352701,236.80486872,1.95583,91.97708052,133.75911625,0.88560572,4475.23789767,746.04553004,216.05019987,51.41553505,25.86530461,12266.10235862,2.48792023,142.2939056,12272.07707265,7.00557063,891.85335463,1.0,10.1469385,13.71934221,2812.92958612,24.4583596,8481.28597875,18.39156829,70.33842893,300.92215475,0.88560572,20.96415262,2.06339324,1.61355764,0.86056111,1.95583,10.84297849,357.31328116,47.82197715,4.45756088,789.73788472,162.52453466,194.26432492,0.88560572,9.41060888,62.50075789,4.55162785,28184.8246875,10.62046498,8.25849538,10.42294649,51008.93602749,255.47489795,176.51258155,12771.86350895,3465.62413064,4.51968076,18.39156829,4.26031629,0.9952957,93.70369329,3.16837123,110.26999996,26.03070759,461.95461095,0.45637655,2.16960987,61.66268249,11334.98418015,123.63133083,4.90639506,9.44657241,42.50506343,8.36898758,26.08411236,18.2065114,4331.94295932,7.43829679,17094.40286118,0.46669358,1.21376743,2402.03266345,2.73679822,3.10031322,34.35571314,43.8538453,88.5187593,102.95739708,4.41811343,9.73347154,18.96358563,2.44597826,622.41328535,131.00383495,127.07939977,514.34978732,2209321.62175739,1.61355764,629.07993822,13.3798069,4594.28389702,48.4842011,29.2558616,1.21376743,88.5187593,9.69292714,32.16483681,58.35916173,1.21376743,1772.0177876,34.05836079,36.29672199,934.50647645,25.00411626,4.87569374,4.37192103,655.957,3.98188765,1.0812135,0.84242576,0.36812799,117.68217176,1.21376743,655.957,0.00065796,4914.97758735,2361.23267586,0.04495429,5.41492466,3.27717453,156.14677029,119.33174222,4.29778519,0.88560572,19.13167933,18.39156829,206.34624822,3.26381649,1092.39068441,91.04328497,18.39156829,1.55099524,1616.48475973,1.21376743,6.63151845,1182.07855241,17.08792065,1.58852208,703.02489979,66.89378993,4.00484077,1.67884375,102.92734811
2021-02-01,7.80790157,105.75349683,491.96775003,1819.95070457,1349.7965308,8.64349826,231.4831676,1.95583,91.85808665,132.92582378,0.88283197,4449.30389548,740.23117787,214.6313608,51.03348001,25.57563255,12387.48733978,2.47357367,142.02178251,12342.69622876,7.03943155,888.47276453,1.0,10.17241762,13.74818182,2799.88574234,24.61627188,8401.7363629,18.14922571,70.03316757,302.13156125,0.88283197,20.84487913,2.05115887,1.60885708,0.85595028,1.95583,10.83606658,355.97641753,47.61209094,4.43367759,791.857466,160.46976098,193.73383958,0.88283197,9.35928747,62.16632758,4.52724056,27825.33883944,10.5635613,8.20708571,10.37188888,50520.11435208,251.95298664,176.83785431,12707.32976386,3439.79405299,4.50825571,18.14922571,4.21756774,0.98995899,93.23455931,3.17689191,110.26999996,25.94709298,458.13680513,0.45393132,2.16075307,61.40634032,11250.71654506,122.96273446,4.8806641,9.38928227,42.12173811,8.32933341,25.87075315,18.10896223,4303.27410401,7.43710644,16952.31544152,0.46419307,1.20726415,2378.24531937,2.76993746,3.04304141,33.88564848,43.91466669,88.3494759,102.28282543,4.3944415,9.69302222,18.58375614,2.43225343,619.08663981,131.82170412,126.71975184,512.20854215,2194812.05291912,1.60885708,634.18529925,13.24510388,4574.84865783,47.78816856,29.07664849,1.20726415,88.3494759,9.64006609,31.99249995,57.99645876,1.20726415,1762.06509208,33.81367704,36.21620792,933.1704466,24.55863724,4.87635946,4.39128004,655.95699986,3.97793186,1.08220183,0.83970625,0.36568507,117.54702735,1.20726415,655.95699986,0.00064953,4903.18168862,2344.8084665,0.04217152,5.38475137,3.26257118,155.71542041,119.33174223,4.24023659,0.88283197,18.99166105,18.14922571,205.9832642,3.24632078,1086.62014283,90.8315447,18.14922571,1.54838235,1603.35665614,1.20726415,6.60737301,1196.62416896,17.08316234,1.58325667,695.90132097,66.63773266,3.98984664,1.68503803,102.37679515
2021-02-02,7.76167339,105.42547482,491.96775013,1812.27421156,1341.89812515,8.63039915,233.33853217,1.95583,91.0253033,132.26593316,0.88113056,4408.28572631,737.19238177,213.74091462,50.89491976,25.47858286,12323.49691886,2.46431579,141.01705784,12215.9370534,7.00260073,880.71566365,1.0,10.12433361,13.68510556,2787.61686965,24.50899201,8328.29512141,18.0098222,69.74292996,300.79021046,0.88113056,20.76320772,2.04252949,1.60275846,0.85233991,1.95583,10.80814393,355.50328676,47.39640319,4.41497648,782.8997253,159.81684391,192.75980152,0.88113056,9.31867256,61.94269141,4.5081448,27787.25153883,10.51900454,8.15173145,10.36667651,50370.93830519,251.00384065,176.13320417,12677.74495193,3432.42315813,4.48200638,18.0098222,4.20140828,0.98578139,92.98376818,3.15947309,110.26999999,25.90851219,457.44063069,0.45201665,2.15154742,61.37550765,11206.21684634,122.48478672,4.86170562,9.34905857,42.02936808,8.29496049,25.82403382,18.03257922,4234.2181088,7.43763412,16860.2950946,0.46223511,1.20217195,2377.85059705,2.74356553,3.03359743,33.71944452,43.48051982,87.72445278,101.86576821,4.37590589,9.65069029,18.53754872,2.42175747,616.46581213,131.26381265,126.34826957,509.04183259,2166183.66322798,1.60275846,631.28275554,13.19049302,4546.82155597,47.75802449,28.95503439,1.20217195,87.72445278,9.59823273,31.85755662,57.61015805,1.20217195,1754.33289304,33.61911769,36.07266601,935.23303693,24.23679855,4.86967153,4.36788659,655.95700008,3.96866886,1.0804157,0.8374817,0.36433562,117.52606785,1.20217195,655.95700008,0.00065443,4882.87209983,2343.35486448,0.0449532,5.36366666,3.24873298,155.99902488,119.33174229,4.2053916,0.88113056,18.91499462,18.0098222,205.44645456,3.2507518,1082.03289437,90.41320009,18.0098222,1.54080017,1603.21276591,1.20217195,6.45614349,1189.92142963,17.00546126,1.58495021,694.48648009,66.35098909,3.9787754,1.68078165,101.93908876
2021-02-03,7.76904649,105.57272812,491.96774996,1812.63824266,1341.32007324,8.59291064,233.03628037,1.95583,91.19213671,132.16647197,0.88081084,4407.493099,737.43076544,213.78854196,50.90318758,25.5703685,12159.49098684,2.46828897,140.78501039,12236.58639095,6.9980005,882.12287883,1.0,10.11105475,13.68042431,2788.20418924,24.62233364,8301.85918295,17.96596955,69.77719162,301.06089656,0.88081084,20.76704068,2.04297418,1.60289696,0.85251112,1.95583,10.8090337,355.17147727,47.37396393,4.41586331,785.726722,160.17542361,192.83115178,0.88081084,9.32031811,61.92755929,4.50905035,27713.57634171,10.52111749,8.14198529,10.32753119,50539.84437266,251.26783787,176.3638738,12671.76514404,3432.73514396,4.48448428,17.96596955,4.20415902,0.98597883,92.81324961,3.17864557,110.26999997,25.89852188,457.34570089,0.45210745,2.15189813,61.62906467,11212.3834506,123.04520079,4.87027461,9.35019237,42.11958309,8.30382551,25.84449686,18.03620142,4242.86257363,7.43755785,16847.87193854,0.46232796,1.20241343,2362.12435305,2.76396501,3.04521431,33.65005346,43.3142039,87.58009978,101.87017946,4.37678488,9.65489953,18.42854065,2.42221328,616.56840925,131.41628519,126.31035948,509.31656434,2149627.23647965,1.60289696,631.27198145,13.18895482,4526.21305845,47.7852924,28.95949705,1.20241343,87.58009978,9.59992765,31.86395584,57.80169691,1.20241343,1757.42433043,33.61959327,36.07778059,934.73046136,24.30539309,4.87475388,4.37270743,655.95700004,3.96668431,1.08136524,0.83790902,0.36427899,117.61143618,1.20241343,655.95700004,0.00065655,4890.22726971,2353.8564586,0.04462955,5.36780797,3.24923588,156.14563685,119.3317422,4.21350617,0.88081084,18.90041918,17.96596955,205.98903353,3.25314227,1082.17401277,90.54479742,17.96596955,1.53519916,1612.32633489,1.20241343,6.4456026,1187.48970223,17.00851442,1.57763211,695.79529321,66.30297564,3.97950398,1.67041499,101.95938039
2021-02-04,7.74853213,105.24829192,491.96775,1804.95997985,1341.45399877,8.52914677,231.54266369,1.95583,90.64404171,131.56261068,0.87636256,4387.75656809,734.6685765,212.93642149,50.82572282,25.64038866,12109.23561631,2.45625365,140.36165666,12186.87757587,6.95497125,884.22546986,1.0,10.12974896,13.61417195,2779.18978536,24.57003234,8260.99165488,18.01548215,69.47428969,299.18995241,0.87636256,20.70427039,2.0344193,1.60108679,0.84889992,1.95583,10.79125813,356.04459286,47.23075348,4.39715789,782.30270536,159.89823977,191.70031205,0.87636256,9.28228934,61.75935592,4.4899502,27746.13077603,10.47655046,8.10146233,10.34521589,50317.5742633,250.40986669,175.73788923,12616.46557009,3414.13054901,4.50165159,18.01548215,4.18733589,0.98180386,92.45892909,3.1572739,110.27000003,25.87888477,455.12171324,0.45019234,2.14243177,61.47248435,11163.8343509,122.40114071,4.85963692,9.30949482,41.91484413,8.2620015,25.74071883,17.95980079,4267.38002422,7.43637901,16803.34469851,0.46036956,1.19732005,2367.51180203,2.7359539,3.02960849,33.42122038,43.14901346,87.31673822,101.4714613,4.35824499,9.58876806,18.33849393,2.41180944,613.95665023,130.42604921,126.23286729,505.18248977,2139346.08448725,1.60108679,621.71195436,13.14239939,4512.16496364,47.63085494,28.83479337,1.19732005,87.31673822,9.56075803,31.7289814,57.62845158,1.19732005,1748.26850506,33.5160478,36.02818828,929.92304882,24.48654346,4.8753184,4.34496436,655.95699999,3.93697708,1.08146287,0.83538495,0.36277861,117.43893171,1.19732005,655.95699999,0.00066803,4869.50456737,2341.39258341,0.04581173,5.34651606,3.2352914,155.8990775,119.33174217,4.21588683,0.87636256,18.75627245,18.01548215,204.90263636,3.23618462,1077.58773552,89.92386312,18.01548215,1.53624899,1591.3426048,1.19732005,6.49177705,1171.09669879,16.92880533,1.57589518,693.58256286,65.98655806,3.97380959,1.67263113,101.52757589
2021-02-05,7.7831077,105.90858261,491.96774997,1814.30619342,1344.62350294,8.50171784,232.89275478,1.95583,89.82855642,132.12607165,0.87758129,4406.36219828,737.97623242,213.95294226,51.31013748,25.49011656,12173.15357956,2.46648774,140.89247899,12230.27965887,6.99861077,887.25834139,1.0,10.09244482,13.71317465,2791.97107022,24.60680832,8276.2637097,17.92154791,69.84199277,301.35166518,0.87758129,20.77960521,2.04475344,1.60655722,0.85329558,1.95583,10.81815986,356.80744667,47.40606327,4.4199267,786.30041383,160.48774912,192.86774952,0.87758129,9.33018498,62.00962623,4.51319949,27792.38784085,10.5307988,8.15822148,10.2823078,50579.96895162,251.19650413,176.38385064,12682.69889987,3430.46713495,4.48685903,17.92154791,4.20455434,0.9868865,92.90783228,3.16584624,110.26999998,25.78732991,457.30621369,0.45252347,2.15432512,61.96957531,11218.36868747,124.27009089,4.89674006,9.35757444,42.15325858,8.30582025,25.87929634,18.05279794,4260.12176855,7.43610168,16878.89743859,0.46275339,1.20351986,2378.5585289,2.75152509,3.03766178,33.34996936,43.32143582,87.64695426,101.97959143,4.3808123,9.62814583,18.42047792,2.42429322,617.13576225,131.84861262,126.8912407,506.07865748,2197331.15875715,1.60655722,624.61675639,13.21855062,4547.23467782,47.82446071,28.98481541,1.20351986,87.64695426,9.61009053,31.89327637,57.90827362,1.20351986,1756.35699819,33.66599724,36.14991149,937.3382465,24.23575376,4.87398345,4.37993999,655.95699979,3.958462,1.08268351,0.83822132,0.3643702,117.77811473,1.20351986,655.95699979,0.00066379,4896.53279847,2358.98880274,0.04465294,5.38093439,3.25253781,154.91162633,119.33174227,4.20808791,0.87758129,18.88710883,17.92154791,206.49340857,3.25433312,1083.14607568,90.44722882,17.92154791,1.53832079,1599.32452467,1.20351986,6.4422137,1182.36670661,17.03302123,1.57208097,694.58366096,66.35460802,3.99682756,1.67313368,102.05232634
2021-02-06,7.79008475,105.78460265,491.96774997,1815.95821443,1346.01574034,8.49467476,233.10501027,1.95583,89.8752735,132.14480761,0.87703513,4415.06642494,739.38048721,214.42120769,51.40222502,26.14001048,12192.49285779,2.47798181,141.01383071,12278.45589987,6.9533535,890.24334795,1.0,10.08681955,13.61640857,2791.69931758,24.45304999,8305.08778105,17.88055512,69.91680516,297.62560384,0.87703513,20.97838408,2.04783953,1.60754664,0.85407255,1.95583,10.81030995,356.59088102,47.63024152,4.42395127,785.9758757,161.21687842,192.68402844,0.87703513,9.33943358,62.0388766,4.51730899,27972.22865444,10.54038764,8.11690587,10.27330216,50624.35988322,253.0294728,178.61782478,12699.19992564,3439.39650753,4.48163112,17.88055512,4.2282012,0.98778981,93.10549338,3.14404693,110.27000001,25.77769005,458.36677171,0.45293551,2.1532513,61.73507604,11250.85516147,123.95253954,4.9030824,9.35691991,42.22160411,8.32991264,25.98365325,18.06923596,4283.03846442,7.4343731,16929.23801955,0.46317475,1.20461573,2386.23538604,2.77369495,3.0690848,33.73483799,43.52244874,87.72244526,102.18065757,4.38480126,9.63692585,18.86516234,2.42766571,617.69769675,130.85427409,126.97107706,506.35424646,2198405.03753187,1.60754664,627.76135585,13.23057662,4475.20008386,48.30418596,29.02811602,1.20461573,87.72244526,9.61961659,31.92231687,57.89307826,1.20461573,1758.04876055,33.74946722,36.19444579,935.10918537,24.20697785,4.87627527,4.33897059,655.95699978,3.96451565,1.08298151,0.84047847,0.36559957,117.55837808,1.20461573,655.95699978,0.00066478,4897.39365134,2344.127633,0.04476927,5.39122332,3.25256923,155.09380166,119.33174219,4.25257676,0.87703513,18.87882849,17.88055512,206.58988652,3.26752668,1084.15415606,90.36952169,17.88055512,1.53675699,1600.70849452,1.20461573,6.46474768,1174.00524765,16.95825262,1.56967257,703.55183852,66.38938354,3.99619486,1.67285755,102.14610549
2021-02-07,7.79056469,105.79399149,491.9677498,1816.04455197,1345.97133367,8.49256713,233.11609296,1.95583,89.87958312,132.15095011,0.877025,4415.25228197,739.40899637,214.43143793,51.40473253,26.14203317,12194.72190688,2.47825748,141.04338673,12279.15877728,6.95361652,890.30237706,1.0,10.08650635,13.61705595,2791.82793576,24.45388084,8305.51560183,17.8846113,69.92006226,297.49727663,0.877025,20.97938145,2.0479369,1.60686129,0.85411316,1.95583,10.81030782,356.5025763,47.63260027,4.4241616,786.01324397,161.22569091,192.69269138,0.877025,9.3400232,62.04182617,4.51752376,27973.8654402,10.54088877,8.11723122,10.2764513,50626.4469801,253.04229601,178.36425526,12699.80369376,3439.58081386,4.48070646,17.8846113,4.22840222,0.98783727,93.10963966,3.14419641,110.27000001,25.77533746,458.38859822,0.45295705,2.15335334,61.7276801,11251.48303978,123.95843271,4.90357145,9.35734976,42.22349944,8.33035496,25.98499016,18.07009504,4283.23706764,7.4346183,16943.11795296,0.46319677,1.204673,2386.34883955,2.77383087,3.0692334,33.73682404,43.52470152,87.74083157,102.18633925,4.38500973,9.63738402,18.8769746,2.427782,617.72706444,130.86046786,126.97352799,506.37808632,2198509.55804416,1.60686129,627.791202,13.23120565,4475.9461026,48.30705149,29.02950732,1.204673,87.74083157,9.6202239,31.92383458,57.8958153,1.204673,1758.11102995,33.75939337,36.19631554,935.15137982,24.20522171,4.87644097,4.33912162,655.95699964,3.96510944,1.08305088,0.84051843,0.36561818,117.56396725,1.204673,655.95699964,0.00066422,4897.61739251,2344.22978484,0.04475569,5.39174864,3.25261957,155.10117541,119.33174219,4.25256993,0.877025,18.85854767,17.8846113,206.59969353,3.26769163,1084.20570281,90.37381162,17.8846113,1.53640301,1600.78459827,1.204673,6.46835574,1174.0503739,16.95584742,1.56993178,703.60105812,66.39253994,3.99638485,1.67341862,102.1509619
2021-02-08,7.76789964,106.18684436,491.9677501,1815.78354945,1345.9405065,8.52415546,234.87317517,1.95583,89.55456801,132.00913526,0.87677058,4415.09717239,735.11801013,214.13130732,51.29295689,25.51007701,12344.32758159,2.47764941,141.14266546,12325.46822075,6.9875684,885.77519594,1.0,10.10408022,13.6567433,2793.21698794,24.57134144,8254.97609329,17.92478133,69.89272417,301.57441864,0.87677058,20.99851456,2.04644047,1.60550237,0.85399041,1.95583,10.7949169,358.5784943,47.66061377,4.42352576,780.55394866,160.58627195,192.86747778,0.87677058,9.33795108,61.89199078,4.5168745,27700.92648117,10.53937383,8.1270756,10.25330702,50631.79372239,250.42478957,179.02662205,12690.94834198,3432.44392049,4.47651922,17.92478133,4.21977872,0.98768999,92.98061953,3.14752742,110.27000001,25.70243112,459.82621614,0.45289195,2.15597654,61.68424495,11179.65342688,123.65511862,4.91380609,9.3231947,41.80510463,8.27600998,26.01013769,18.067498,4277.83682553,7.43650467,16866.81822371,0.4631302,1.20449987,2383.74452192,2.75020474,3.03082228,33.29573087,43.36155583,87.80259126,101.5511698,4.38437952,9.67019479,18.51375762,2.4157246,617.63828451,131.2943307,126.68746819,504.42749842,2208878.3879355,1.60550237,625.19440272,13.16494513,4464.19297843,47.84684647,28.87108524,1.20449987,87.80259126,9.61808961,31.91924647,57.89793959,1.20449987,1761.26391177,33.73620348,36.11141977,937.95620108,24.22103585,4.87520192,4.38624206,655.95700031,3.92814832,1.08238286,0.8378134,0.36472361,117.63822376,1.20449987,655.95700031,0.00065538,4896.91090528,2360.45610861,0.04375602,5.36610759,3.25513275,154.36518775,119.33174231,4.24965954,0.87677058,18.86152003,17.92478133,207.25570851,3.24768163,1084.05386203,90.56775708,17.92478133,1.53646185,1600.77054583,1.20449987,6.39571891,1184.60805762,17.04527278,1.56378584,692.18176609,66.45258217,3.99891758,1.66775809,102.1416484
